Año Contab;Mes Contab;Dia Contab;F. Contab;Año Emisión;Mes Emisión;Dia Emisión;F. Emisión;Comp;Prov - Cód;Prov - Ord 1;Artículo - Cód Gen;Desc;Artículo - Clase - Cód;Artículo - Ord 1 - Cód;Artículo - Ord 1;Artículo - Ord 2 - Cód;Artículo - Ord 2;Cant UM 1;Precio unitario;Impte. Neto mon. Local
2020;1;17;17/01/2020;2020;1;17;17/01/2020;FC A 00006-00079030;2404;PROV  VARIOS;77150046;"TEFLON 1/2""";420;XE40;ELEM-FERRETERIA;XD20;ELEM-FERRETERIA;20;17,35;347,07
2020;1;17;17/01/2020;2020;1;17;17/01/2020;FC A 00002-00001308;3001;PROV ACCESORIOS;77040017;"LISTON 3/4""X2""X0.80";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;600;4,62;2772,00
2020;1;17;17/01/2020;2020;1;17;17/01/2020;TF A 00004-00041164;1561;PROV  VARIOS;77050002;GAS OIL;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;21;15,90;335,03
2020;1;17;17/01/2020;2020;1;17;17/01/2020;TF A 00004-00041164;1561;PROV  VARIOS;77050001;NAFTA;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;220;17,55;3856,14
2020;1;21;21/01/2020;2020;1;21;21/01/2020;FC A 00026-00002963;2942;PROV ACCESORIOS;77200481;M/0662 MB-1 BOTON LARGO VERDE;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;10;136,66;1366,60
2020;1;21;21/01/2020;2020;1;21;21/01/2020;FC A 00026-00002963;2942;PROV ACCESORIOS;77200199;PA-1 1 MONOBLOCK PEDALERA TEA;430;XB80;MAT-ELECTR.;XE90;PULS/ACCIONAD/ELECTR.CTRL;10;967,15;9671,51
2020;1;22;22/01/2020;2020;1;22;22/01/2020;FC A 00002-00004290;833;PROV ACCESORIOS;77040014;TARJETA IDENTIFICATORIA VERDE;340;XA80;EMBALAJES;XD60;TARJETAS IDENTIFICATORIAS;820;4,09;3355,44
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00000708;3095;PROV ACCESORIOS;77200351;Cable 5mts C/M12 Recto 4 Pines;430;XB80;MAT-ELECTR.;XE00;SENSORES;5;535,86;2679,30
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77030024;VISOR INCOL.PLANO 20CM;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;6;120,12;720,72
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00001-00000142;3286;PROV  VARIOS;77070013;HILO CHORICERO BOB;400;XA80;EMBALAJES;XA00;INSUMOS PRODUCTIVOS;1;100,00;100,00
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00001-00000142;3286;PROV  VARIOS;77040008;FILM   PARA EMBALAR  POR BOBINAS;340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;2;200,00;400,00
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77035003;PANTALON DE TRABAJO;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;1;432,96;432,96
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77035007;ZAPATOS SEGURIDAD;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;1;1056,00;1056,00
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77040085;CHISPERO;400;XE40;ELEM-FERRETERIA;XD20;ELEM-FERRETERIA;4;92,40;369,60
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77030029;BARBIJO DOBLE A;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;100;9,24;924,00
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77030025;FAJA LUMBAR N°5 - XXL;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;10;163,68;1636,80
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00001-00028926;1729;PROV ACCESORIOS;9991202;THINNER;210;BB50;PINTURA Y SOLVENTE;WA10;ACCESORIOS;200;41,32;8263,57
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77030021;FAJA LUMBAR Nº3 - L;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;10;163,68;1636,80
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00001-00000142;3286;PROV  VARIOS;77070020;Cinta Embalar  48x50;400;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;12;30,91;370,92
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00001-00000142;3286;PROV  VARIOS;77070019;BOLSA POLIPROPILENO 25 x 35 (100u);400;XD00;UTIL Y LIBRER;XB00;UTIL Y LIBRER;2;69,09;138,18
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77030007;FAJA LUMBAR Nº4 - XL;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;10;163,68;1636,80
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00001-00000142;3286;PROV  VARIOS;77070010;BOLSA POLIPROPILENO 12 x 25 (100u);400;XD00;UTIL Y LIBRER;XB00;UTIL Y LIBRER;10;30,91;309,10
2020;1;24;24/01/2020;2020;1;24;24/01/2020;FC A 00002-00010562;1139;PROV  VARIOS;77030004;PROTECTOR AUDITIVO c/ Cordón;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;50;8,80;440,00
2020;2;1;01/02/2020;2020;1;28;28/01/2020;FC A 00003-00011998;489;PROV ACCESORIOS;77100020;Mecha HSS 6.5 mm marca EZETA;410;XB51;HTAS AGUJEREAR;XA20;MECHAS;2;80,45;160,89
2020;2;1;01/02/2020;2020;1;28;28/01/2020;FC A 00003-00011998;489;PROV ACCESORIOS;77100032;Mecha HSS 11 mm marca EZETA;410;XB51;HTAS AGUJEREAR;XA20;MECHAS;2;276,79;553,57
2020;1;28;28/01/2020;2020;1;28;28/01/2020;FC A 00002-00001907;1760;PROV  VARIOS;999040909505;Centro Ballesta 12 x 95 Cab.19;200;BA10;CENTROS;WA10;ACCESORIOS;300;31,74;9521,16
2020;1;28;28/01/2020;2020;1;28;28/01/2020;FC A 00002-00001907;1760;PROV  VARIOS;999040108500;Centro Ballesta 3/8 x 85 Cab. 16;200;BA10;CENTROS;WA10;ACCESORIOS;500;27,56;13780,80
2020;2;1;01/02/2020;2020;1;28;28/01/2020;FC A 00003-00011997;489;PROV ACCESORIOS;77400081;Traba de Rosca 326907-128 (50 grs) -TEKBOND;410;XE40;ELEM-FERRETERIA;XD20;ELEM-FERRETERIA;1;520,08;520,08
2020;2;1;01/02/2020;2020;1;28;28/01/2020;FC A 00003-00011998;489;PROV ACCESORIOS;77100004;Mecha HSS 5 mm marca EZETA;410;XB51;HTAS AGUJEREAR;XA20;MECHAS;3;60,60;181,79
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00004-00018496;1172;PROV ACCESORIOS;77210116;Rodamiento 42584 NTN;440;XB90;RODAMIENTOS;XA70;RODAMIENTOS;2;2198,68;4397,36
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00002-00004407;747;PROV ACCESORIOS;77070005;Papel Industrial;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;5;484,00;2420,00
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00003-00000425;2225;PROV  VARIOS;77080007;Electrodo Hilco Hilchrome 312 Ø3.25 mm x Kg;390;XB30;INSUM./ELEM. DE SOLDADURA;XB30;MAT.APORT.SOLD.;2;3049,20;6098,40
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00004-00018479;1172;PROV ACCESORIOS;77210076;Rodamiento NA 4836 NKE-AUSTRIA;440;XB90;RODAMIENTOS;XA70;RODAMIENTOS;1;11176,00;11176,00
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00002-00004407;747;PROV ACCESORIOS;77070006;Desodorante;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;5;220,00;1100,00
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00002-00004407;747;PROV ACCESORIOS;77070008;Limpiador Clorado;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;5;105,60;528,00
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00002-00004407;747;PROV ACCESORIOS;77070011;Detergente;380;XC00;LIMPIEZA;XA00;INSUMOS PRODUCTIVOS;3;242,00;726,00
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00002-00004407;747;PROV ACCESORIOS;77070012;Toalla Rollo;380;XC00;LIMPIEZA;XA00;INSUMOS PRODUCTIVOS;5;484,00;2420,00
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00002-00004407;747;PROV ACCESORIOS;77070021;Desengrasante piso;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;5;550,00;2750,00
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 01012-00196049;101;PLANCH  ELAST;           70 145 51;AC PLA 70 X 14.5      5160 H;100;AA80;ANCHO 70;BC55;ESPESOR 14.5;9879;24,19;238977,70
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00003-00000381;3112;PROV  VARIOS;77025013;GUANTE NITRILO LIVIANO AMARILLO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;48;92,62;4445,67
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00003-00000381;3112;PROV  VARIOS;77025019;GUANTE DESCARNE FORRADO PUÑO CORTO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;48;46,75;2244,13
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00003-00000381;3112;PROV  VARIOS;77025001;GUANTE ALGODON MOTEADO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;240;10,17;2440,14
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00003-00000381;3112;PROV  VARIOS;77025003;GUANTE DESCARNE CORTO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;48;41,84;2008,51
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00004-00018496;1172;PROV ACCESORIOS;77210115;GE 20 ES S SKF;440;XB90;RODAMIENTOS;XA70;RODAMIENTOS;4;177,32;709,28
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 01012-00196047;101;PLANCH  ELAST;            70 10 51;AC PLA 70 X 10          5160;100;AA80;ANCHO 70;BB90;ESPESOR 10;6086;24,19;147223,23
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 01012-00196048;101;PLANCH  ELAST;            70 14 51;AC PLA 70 X 14          5160;100;AA80;ANCHO 70;BC50;ESPESOR 14;10253;24,19;248024,94
2020;1;29;29/01/2020;2020;1;29;29/01/2020;FC A 00002-00004407;747;PROV ACCESORIOS;77070003;Papel Higenico;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;10;310,20;3102,00
2020;1;30;30/01/2020;2020;1;30;30/01/2020;TF A 00004-00041637;1561;PROV  VARIOS;77050002;GAS OIL;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;21;15,90;335,19
2020;1;30;30/01/2020;2020;1;30;30/01/2020;TF A 00004-00041637;1561;PROV  VARIOS;77050001;NAFTA;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;241;17,55;4233,15
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200499;A.-PLAFONES ESTANCOS MAREA LED 120 S/TUBO-LUMEN2A1;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;10;361,11;3611,08
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200500;A1-PLAFONES ESTANCOS MAREA LED 110 S/TUBO-LUMEN;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;10;240,72;2407,20
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200502;A.-E 418R-TOMACOR.SUPERFICIE 20 AMP-MIG;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;10;23,59;235,90
2020;1;31;31/01/2020;2020;1;31;31/01/2020;FC A 01012-00196346;101;PLANCH  ELAST;            80 12 51;AC PLA 80 X 12          5160;100;AB10;ANCHO 80;BC20;ESPESOR 12;11758;24,22;284751,87
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200179;A0-FICHA AXIAL HEMBRA 3P BINORMA NEGRA SAL TRAS;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;20;16,24;324,88
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200402;A0-ART4344-PLAFON LED CUADRADO APL 18W LUZ FRIA-2A;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;3;151,46;454,39
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200468;A1-B18-TERMIN.PREAIS.B18-PALA HEMB.6,30 -AZ C/U-LC;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;50;0,94;47,12
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200384;A0-3023-B5-TERMIN.PREAIS.B5-OJAL AZUL-D.6 MM C/U-L;430;XB80;MAT-ELECTR.;XE60;AISLANTES ELECTRICOS;50;1,39;69,30
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200498;A1-B6-TERMIN.PREAIS.B6-OJAL AZUL-D.8 MM C/U-LCT;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;50;1,25;62,37
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200449;A7-103.285.22.05-FICHA MACHO 20A 3P SAL LATERAL-RI;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;5;27,61;138,05
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200441;A.-CUN1X15IMA CABLE UNIP MARRON CU 1X1,5MM X 100M2;430;XB80;MAT-ELECTR.;XA60;CABLES;1;482,30;482,30
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200441;A.-CUN1X15IRO CABLE UNIP ROJO CU 1X1,5MM X 100M;430;XB80;MAT-ELECTR.;XA60;CABLES;1;482,30;482,30
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200158;A1-TUBO LED 18W T8-LUZ FRIA-6000K-MACROLED;430;XB80;MAT-ELECTR.;XE70;ILUMINACION;10;72,10;721,00
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200501;A.-E401-TOMA EXTERIOR C/NTRO MIG =;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;5;15,11;75,54
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200437;A7-TUBO LED 9W T8-LUZ DIA-6000K-MACROLED;430;XB80;MAT-ELECTR.;XE70;ILUMINACION;10;58,03;580,34
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00003-00002717;2961;PROV ACCESORIOS;77160114;RETEN 6180 (125x150x15);440;XD30;SELLOS / RETENES;XC20;SELLOS / RETENES;2;327,27;654,54
2020;1;31;31/01/2020;2020;1;31;31/01/2020;FC A 01012-00196345;101;PLANCH  ELAST;          762 127 51;AC PLA 76.2 X 12.7      5160 H;100;AB00;ANCHO 76.2;BC30;ESPESOR 12.7;14702;24,22;356048,82
2020;1;31;31/01/2020;2020;1;31;31/01/2020;FC A 01012-00196290;101;PLANCH  ELAST;          762 127 51;AC PLA 76.2 X 12.7      5160 H;100;AB00;ANCHO 76.2;BC30;ESPESOR 12.7;25992;24,22;629466,80
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200493;A2-CABLE TPR NEGRO CU 5X4MM X 100M-IRAM;430;XB80;MAT-ELECTR.;XA60;CABLES;1;7784,36;7784,36
2020;2;1;01/02/2020;2020;1;31;31/01/2020;FC A 00026-00003337;2942;PROV ACCESORIOS;77200178;A1-FICHA AXIAL MACHO 3P CHATOS NEGRA SAL.TRAS-RIC2;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;20;15,69;313,79
2020;2;3;03/02/2020;2020;2;3;03/02/2020;FC A 00026-00003451;2942;PROV ACCESORIOS;77200351;C7-CONECTOR SAISW 4PIN. 5MTS CABLE;430;XB80;MAT-ELECTR.;XE00;SENSORES;3;540,98;1622,95
2020;2;3;03/02/2020;2020;2;3;03/02/2020;FC A 00020-00016051;487;PROV  VARIOS;         C1CC0010005;"CAÑO ESTRUCT.RED.5/8""x1,6";190;YA00;MATERIA PRIMA;YA00;CAÑOS REDONDOS;50;130,03;6501,26
2020;2;3;03/02/2020;2020;2;3;03/02/2020;LSP A 00400-00294710;425;PROV  VARIOS;77060001;GAS FABRICA IVA 27%;330;XB20;GAS;XA00;INSUMOS PRODUCTIVOS;34426;1,33;45680,94
2020;3;1;01/03/2020;2020;2;4;04/02/2020;LSP A 00002-00039546;654;PROV  VARIOS;77065001;GAS FABRICA TRASLADADO IVA 27%;330;XB20;GAS;XA00;INSUMOS PRODUCTIVOS;35669;3,79;135204,85
2020;2;5;05/02/2020;2020;2;5;05/02/2020;FC A 00004-00000906;1147;PROV ACCESORIOS;9990861;Buje Ford Cargo 915/815 Delantero - Øext 45x Øint;200;BA00;BUJES;WA10;ACCESORIOS;50;143,66;7183,00
2020;4;1;01/04/2020;2020;2;5;05/02/2020;FC A 00002-00001072;1601;PROV  VARIOS;77021002;MANTA FIBRA CERAM.3600x610x50 DENS.96Kg/M3 x CAJA;450;XC10;MAT.REFRACTARIO;XA81;MANTA CERAMICA;2;1584,00;3168,00
2020;2;5;05/02/2020;2020;2;5;05/02/2020;FC A 00004-00000905;1147;PROV ACCESORIOS;999033090001;"TOR-Ø.3/4"" x 6""- CAB HEX 10h";200;BA20;BULONES;WA10;ACCESORIOS;500;35,64;17820,00
2020;2;5;05/02/2020;2020;2;5;05/02/2020;FC A 00002-00001915;1760;PROV  VARIOS;999040916504;CENTRO- Ø.12 x 165  - Cab Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;500;31,87;15934,60
2020;2;5;05/02/2020;2020;2;5;05/02/2020;FC A 00004-00000905;1147;PROV ACCESORIOS;999031020000;"TOR-Ø.3/8""x3 1/2""- CAB HEX 16h";200;BA20;BULONES;WA10;ACCESORIOS;500;4,29;2145,00
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00003-00012055;489;PROV ACCESORIOS;77005017;ACEITE AZOLLA ZS 68;300;XA10;ACEITES VARIOS;XA10;INSUMOS NO PRODUCTIVOS;1040;38,48;40017,12
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00002-00010644;1139;PROV  VARIOS;77025017;GUANTE MANOPLA DESCARNE PUÑO LARGO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;60;81,40;4884,00
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00002-00001917;1760;PROV  VARIOS;999040115503;"CENTRO - Ø- 3/8"" x 155 - CAB.Ø16 Cali.";200;BA10;CENTROS;WA10;ACCESORIOS;500;31,20;15600,20
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00002-00001917;1760;PROV  VARIOS;999040914005;CENTRO- Ø.12 x 140  - Cab Ø19 - R1.25mm;200;BA10;CENTROS;WA10;ACCESORIOS;500;28,67;14337,40
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00002-00010648;1139;PROV  VARIOS;77400058;LOCTITE 416 20grs;410;XE40;ELEM-FERRETERIA;XD20;ELEM-FERRETERIA;1;345,84;345,84
2020;2;6;06/02/2020;2020;2;6;06/02/2020;LSP A 00020-02359150;506;PROV  VARIOS;77055001;ENERGIA FABRICA IVA 27%;370;XB10;ENERGIA;XA00;INSUMOS PRODUCTIVOS;29755;3,80;112967,71
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00002-00010644;1139;PROV  VARIOS;77030004;PROTECTOR AUDITIVO c/ Cordón;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;250;9,24;2310,00
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00002-00001917;1760;PROV  VARIOS;999040913505;CENTRO- Ø.12 x 135  - Cab Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;480;30,77;14771,33
2020;2;6;06/02/2020;2020;2;6;06/02/2020;FC A 00003-00012055;489;PROV ACCESORIOS;77010011;GRASA MULTIS EP 2 x 18 Kgs;310;XA20;GRASAS;XA10;INSUMOS NO PRODUCTIVOS;3;1972,08;5916,24
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00004-00018607;1172;PROV ACCESORIOS;77210118;Arandela MB 12;440;XB90;RODAMIENTOS;XA70;RODAMIENTOS;2;47,96;95,92
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00008-00053585;3126;PROV  VARIOS;77500010;AC.K600 20x95x315 01-20-CIC;190;XC50;ACEROS ESPECIALES;XC70;ACEROS ESPECIALES;33;339,53;11272,26
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00004-00018607;1172;PROV ACCESORIOS;77210117;Rodamiento 6213 2RS SKF;440;XB90;RODAMIENTOS;XA70;RODAMIENTOS;2;1005,84;2011,68
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00002-00001326;3001;PROV ACCESORIOS;77040017;"LISTON 3/4""X2""X0.80";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;600;5,03;3020,16
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00008-00053585;3126;PROV  VARIOS;77500011;AC.K600 20x100x295 01-20-CSC;190;XC50;ACEROS ESPECIALES;XC70;ACEROS ESPECIALES;14;339,53;4855,22
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00008-00053585;3126;PROV  VARIOS;77500023;AC.K340 RE.DIAM.30.5;190;XC50;ACEROS ESPECIALES;XC70;ACEROS ESPECIALES;44;534,34;23617,65
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00004-00025409;1297;PROV ACCESORIOS;77040005;Bobina PET 16 x 8 x 1200 (Zuncho);340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;3;1397,83;4193,48
2020;2;7;07/02/2020;2020;2;7;07/02/2020;FC A 00002-00001326;3001;PROV ACCESORIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;577;21,58;12452,81
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070611;1587;PROV  VARIOS;999031030000;"TOR-Ø.3/8""x4""- CAB HEX 16h";200;BA20;BULONES;WA10;ACCESORIOS;500;4,56;2278,39
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070611;1587;PROV  VARIOS;999031030000;"TOR-Ø.3/8""x4""- CAB HEX 16h";200;BA20;BULONES;WA10;ACCESORIOS;2800;4,56;12758,96
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070610;1587;PROV  VARIOS;9990703;"ARANDELA GROWER - Ø 3/4""";200;BA30;TUERCAS;WA10;ACCESORIOS;1000;2,40;2400,77
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070611;1587;PROV  VARIOS;999032050002;"TOR-Ø.1/2""x5"" - CAB HEX 12h";200;BA20;BULONES;WA10;ACCESORIOS;1000;11,17;11169,40
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070611;1587;PROV  VARIOS;999033090001;"TOR-Ø.3/4"" x 6""- CAB HEX 10h";200;BA20;BULONES;WA10;ACCESORIOS;300;34,72;10415,49
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00010661;1139;PROV  VARIOS;77035007;ZAPATOS SEGURIDAD T42/41;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;2;809,16;1618,32
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070610;1587;PROV  VARIOS;9990225;TUERCA Ø. 3/8 x 24H NF AUTOF.;200;BA30;TUERCAS;WA10;ACCESORIOS;2000;1,83;3665,55
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070610;1587;PROV  VARIOS;9990201;"TUERCA Ø.3/8""-8,26x14,2-USS NC-16H";200;BA30;TUERCAS;WA10;ACCESORIOS;10000;0,60;5953,64
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070610;1587;PROV  VARIOS;9990218;TUERCA Ø.14 x 1,50H AUTOF. C8,8;200;BA30;TUERCAS;WA10;ACCESORIOS;1000;3,54;3540,90
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00010661;1139;PROV  VARIOS;77090012;"DISCO FLAP 4 1/2"" x 7/8""  Z-80";400;XB40;DISCOS/PIEDRAS ABRASIVOS;XA10;INSUMOS NO PRODUCTIVOS;50;34,32;1716,00
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070611;1587;PROV  VARIOS;999035001204;TOR-Ø. 10 x 120 - CAB HEX. 1.50mm;200;BA20;BULONES;WA10;ACCESORIOS;450;10,01;4504,10
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00000730;3095;PROV ACCESORIOS;77200349;SEN. IND. M18/ RAS 5MM/ 2 HILOS NA/ 20..250VCA/ CA;430;XB80;MAT-ELECTR.;XE00;SENSORES;2;2029,41;4058,82
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070610;1587;PROV  VARIOS;9990222;TUERCA Ø. 12 x 1.25H AUTOF.;200;BA30;TUERCAS;WA10;ACCESORIOS;3000;2,67;8013,72
2020;2;10;10/02/2020;2020;2;10;10/02/2020;FC A 00002-00070610;1587;PROV  VARIOS;9990612500;"REMACHE - Ø. 3/8"" x 25 - (43 Uni x Kg)";200;BA50;REMACHES;WA10;ACCESORIOS;6450;1,98;12795,47
2020;2;11;11/02/2020;2020;2;11;11/02/2020;FC A 01012-00196803;101;PLANCH  ELAST;            80 16 51;AC PLA 80 X 16          5160;100;AB10;ANCHO 80;BC80;ESPESOR 16;14005;24,50;343136,34
2020;2;11;11/02/2020;2020;2;11;11/02/2020;FC A 01012-00196804;101;PLANCH  ELAST;            80 15 51;AC PLA 80 X 15          5160;100;AB10;ANCHO 80;BC60;ESPESOR 15;14336;24,50;351246,17
